ID,Loci,Remove,Reads,N
ADE_25_01336_18SV9,18SV9,175791,Dada2,727985
ADE_25_01336_18SV9,18SV9,175791,Adapt,903776
ADE_25_01337_18SV9,18SV9,238175,Dada2,1091329
ADE_25_01337_18SV9,18SV9,238175,Adapt,1329504
ADE_25_01338_18SV9,18SV9,302750,Dada2,1457236
ADE_25_01338_18SV9,18SV9,302750,Adapt,1759986
ADE_25_01339_18SV9,18SV9,301027,Dada2,1400178
ADE_25_01339_18SV9,18SV9,301027,Adapt,1701205
ADE_25_01340_18SV9,18SV9,218380,Dada2,691544
ADE_25_01340_18SV9,18SV9,218380,Adapt,909924
ADE_25_01341_18SV9,18SV9,373497,Dada2,1653211
ADE_25_01341_18SV9,18SV9,373497,Adapt,2026708
ADE_25_01342_18SV9,18SV9,260916,Dada2,1313727
ADE_25_01342_18SV9,18SV9,260916,Adapt,1574643
ADE_25_01343_18SV9,18SV9,278190,Dada2,1254899
ADE_25_01343_18SV9,18SV9,278190,Adapt,1533089
ADE_25_01344_18SV9,18SV9,415735,Dada2,2046132
ADE_25_01344_18SV9,18SV9,415735,Adapt,2461867
ADE_25_01345_18SV9,18SV9,462118,Dada2,2217720
ADE_25_01345_18SV9,18SV9,462118,Adapt,2679838
ADE_25_01346_18SV9,18SV9,339118,Dada2,1604264
ADE_25_01346_18SV9,18SV9,339118,Adapt,1943382
ADE_25_01347_18SV9,18SV9,379307,Dada2,1612025
ADE_25_01347_18SV9,18SV9,379307,Adapt,1991332
ADE_25_01348_18SV9,18SV9,440460,Dada2,1992903
ADE_25_01348_18SV9,18SV9,440460,Adapt,2433363
ADE_25_01349_18SV9,18SV9,402415,Dada2,1746530
ADE_25_01349_18SV9,18SV9,402415,Adapt,2148945
ADE_25_01350_18SV9,18SV9,351173,Dada2,1660266
ADE_25_01350_18SV9,18SV9,351173,Adapt,2011439
ADE_25_01351_18SV9,18SV9,337343,Dada2,1618876
ADE_25_01351_18SV9,18SV9,337343,Adapt,1956219
ADE_25_01352_18SV9,18SV9,274362,Dada2,1254755
ADE_25_01352_18SV9,18SV9,274362,Adapt,1529117
ADE_25_01353_18SV9,18SV9,547198,Dada2,2435124
ADE_25_01353_18SV9,18SV9,547198,Adapt,2982322
ADE_25_01354_18SV9,18SV9,492889,Dada2,2084690
ADE_25_01354_18SV9,18SV9,492889,Adapt,2577579
ADE_25_01355_18SV9,18SV9,701711,Dada2,3013231
ADE_25_01355_18SV9,18SV9,701711,Adapt,3714942
ADE_25_01356_18SV9,18SV9,288081,Dada2,1353265
ADE_25_01356_18SV9,18SV9,288081,Adapt,1641346
ADE_25_01357_18SV9,18SV9,281109,Dada2,1395434
ADE_25_01357_18SV9,18SV9,281109,Adapt,1676543
ADE_25_01358_18SV9,18SV9,368974,Dada2,1725587
ADE_25_01358_18SV9,18SV9,368974,Adapt,2094561
ADE_25_01359_18SV9,18SV9,153662,Dada2,640437
ADE_25_01359_18SV9,18SV9,153662,Adapt,794099
ADE_25_01360_18SV9,18SV9,280222,Dada2,1377628
ADE_25_01360_18SV9,18SV9,280222,Adapt,1657850
ADE_25_01361_18SV9,18SV9,353215,Dada2,1589475
ADE_25_01361_18SV9,18SV9,353215,Adapt,1942690
ADE_25_01362_18SV9,18SV9,402916,Dada2,1743872
ADE_25_01362_18SV9,18SV9,402916,Adapt,2146788
ADE_25_01363_18SV9,18SV9,277259,Dada2,1252995
ADE_25_01363_18SV9,18SV9,277259,Adapt,1530254
ADE_25_01364_18SV9,18SV9,284693,Dada2,1238933
ADE_25_01364_18SV9,18SV9,284693,Adapt,1523626
ADE_25_01365_18SV9,18SV9,452080,Dada2,2041523
ADE_25_01365_18SV9,18SV9,452080,Adapt,2493603
ADE_25_01366_18SV9,18SV9,155902,Dada2,689293
ADE_25_01366_18SV9,18SV9,155902,Adapt,845195
ADE_25_01367_18SV9,18SV9,181871,Dada2,842701
ADE_25_01367_18SV9,18SV9,181871,Adapt,1024572
ADE_25_01368_18SV9,18SV9,209932,Dada2,971188
ADE_25_01368_18SV9,18SV9,209932,Adapt,1181120
ADE_25_01369_18SV9,18SV9,510450,Dada2,2102804
ADE_25_01369_18SV9,18SV9,510450,Adapt,2613254
ADE_25_01370_18SV9,18SV9,627171,Dada2,2317770
ADE_25_01370_18SV9,18SV9,627171,Adapt,2944941
ADE_25_01371_18SV9,18SV9,518106,Dada2,2293458
ADE_25_01371_18SV9,18SV9,518106,Adapt,2811564
ADE_25_01372_18SV9,18SV9,1174288,Dada2,3139147
ADE_25_01372_18SV9,18SV9,1174288,Adapt,4313435
ADE_25_01373_18SV9,18SV9,302948,Dada2,1372424
ADE_25_01373_18SV9,18SV9,302948,Adapt,1675372
ADE_25_01374_18SV9,18SV9,397381,Dada2,1531031
ADE_25_01374_18SV9,18SV9,397381,Adapt,1928412
ADE_25_01375_18SV9,18SV9,367827,Dada2,1618505
ADE_25_01375_18SV9,18SV9,367827,Adapt,1986332
ADE_25_01376_18SV9,18SV9,387094,Dada2,1883484
ADE_25_01376_18SV9,18SV9,387094,Adapt,2270578
ADE_25_01377_18SV9,18SV9,480775,Dada2,2198946
ADE_25_01377_18SV9,18SV9,480775,Adapt,2679721
ADE_25_01378_18SV9,18SV9,329581,Dada2,1607005
ADE_25_01378_18SV9,18SV9,329581,Adapt,1936586
ADE_25_01379_18SV9,18SV9,227104,Dada2,1092826
ADE_25_01379_18SV9,18SV9,227104,Adapt,1319930
ADE_25_01380_18SV9,18SV9,263866,Dada2,1157022
ADE_25_01380_18SV9,18SV9,263866,Adapt,1420888
ADE_25_01381_18SV9,18SV9,233227,Dada2,946168
ADE_25_01381_18SV9,18SV9,233227,Adapt,1179395
ADE_25_01382_18SV9,18SV9,256607,Dada2,1077287
ADE_25_01382_18SV9,18SV9,256607,Adapt,1333894
ADE_25_01383_18SV9,18SV9,340546,Dada2,1558294
ADE_25_01383_18SV9,18SV9,340546,Adapt,1898840
ADE_25_01384_18SV9,18SV9,337339,Dada2,1533458
ADE_25_01384_18SV9,18SV9,337339,Adapt,1870797
ADE_25_01385_18SV9,18SV9,402101,Dada2,1815097
ADE_25_01385_18SV9,18SV9,402101,Adapt,2217198
ADE_25_01386_18SV9,18SV9,124296,Dada2,418813
ADE_25_01386_18SV9,18SV9,124296,Adapt,543109
ADE_25_01387_18SV9,18SV9,304689,Dada2,1353735
ADE_25_01387_18SV9,18SV9,304689,Adapt,1658424
ADE_25_01388_18SV9,18SV9,279575,Dada2,1196408
ADE_25_01388_18SV9,18SV9,279575,Adapt,1475983
ADE_25_01389_18SV9,18SV9,295907,Dada2,1285448
ADE_25_01389_18SV9,18SV9,295907,Adapt,1581355
ADE_25_01390_18SV9,18SV9,324666,Dada2,1631493
ADE_25_01390_18SV9,18SV9,324666,Adapt,1956159
ADE_25_01391_18SV9,18SV9,351329,Dada2,1577392
ADE_25_01391_18SV9,18SV9,351329,Adapt,1928721
ADE_25_01392_18SV9,18SV9,392298,Dada2,1796404
ADE_25_01392_18SV9,18SV9,392298,Adapt,2188702
ADE_25_01393_18SV9,18SV9,611462,Dada2,2537319
ADE_25_01393_18SV9,18SV9,611462,Adapt,3148781
ADE_25_01394_18SV9,18SV9,276905,Dada2,1214374
ADE_25_01394_18SV9,18SV9,276905,Adapt,1491279
ADE_25_01395_18SV9,18SV9,302768,Dada2,1239018
ADE_25_01395_18SV9,18SV9,302768,Adapt,1541786
ADE_25_01396_18SV9,18SV9,313036,Dada2,1344922
ADE_25_01396_18SV9,18SV9,313036,Adapt,1657958
ADE_25_01397_18SV9,18SV9,401774,Dada2,1968123
ADE_25_01397_18SV9,18SV9,401774,Adapt,2369897
ADE_25_01398_18SV9,18SV9,407305,Dada2,2108813
ADE_25_01398_18SV9,18SV9,407305,Adapt,2516118
ADE_25_01399_18SV9,18SV9,495751,Dada2,2182754
ADE_25_01399_18SV9,18SV9,495751,Adapt,2678505
ADE_25_01400_18SV9,18SV9,219051,Dada2,694265
ADE_25_01400_18SV9,18SV9,219051,Adapt,913316
ADE_25_01401_18SV9,18SV9,176291,Dada2,641805
ADE_25_01401_18SV9,18SV9,176291,Adapt,818096
ADE_25_01402_18SV9,18SV9,152882,Dada2,615949
ADE_25_01402_18SV9,18SV9,152882,Adapt,768831
ADE_25_01403_18SV9,18SV9,218525,Dada2,691909
ADE_25_01403_18SV9,18SV9,218525,Adapt,910434
ADE_25_01404_18SV9,18SV9,184017,Dada2,707631
ADE_25_01404_18SV9,18SV9,184017,Adapt,891648
ADE_25_01640_18SV9,18SV9,192139,Dada2,819199
ADE_25_01640_18SV9,18SV9,192139,Adapt,1011338
ADE_25_01641_18SV9,18SV9,186241,Dada2,798870
ADE_25_01641_18SV9,18SV9,186241,Adapt,985111
ADE_25_01642_18SV9,18SV9,191793,Dada2,667236
ADE_25_01642_18SV9,18SV9,191793,Adapt,859029
N_25_00090_18SV9,18SV9,0,Dada2,1
N_25_00090_18SV9,18SV9,0,Adapt,1
N_25_00091_18SV9,18SV9,33356,Dada2,167320
N_25_00091_18SV9,18SV9,33356,Adapt,200676
N_25_00092_18SV9,18SV9,140698,Dada2,726500
N_25_00092_18SV9,18SV9,140698,Adapt,867198
N_25_00093_18SV9,18SV9,96256,Dada2,394264
N_25_00093_18SV9,18SV9,96256,Adapt,490520
P_25_00072_18SV9,18SV9,0,Dada2,0
P_25_00072_18SV9,18SV9,0,Adapt,0
P_25_00073_18SV9,18SV9,2,Dada2,4
P_25_00073_18SV9,18SV9,2,Adapt,6
P_25_00074_18SV9,18SV9,0,Dada2,1
P_25_00074_18SV9,18SV9,0,Adapt,1
P_25_00075_18SV9,18SV9,558106,Dada2,2426576
P_25_00075_18SV9,18SV9,558106,Adapt,2984682
P_25_00076_18SV9,18SV9,805514,Dada2,3306976
P_25_00076_18SV9,18SV9,805514,Adapt,4112490
P_25_00077_18SV9,18SV9,701203,Dada2,2991387
P_25_00077_18SV9,18SV9,701203,Adapt,3692590
P_25_00078_18SV9,18SV9,734718,Dada2,3033066
P_25_00078_18SV9,18SV9,734718,Adapt,3767784
P_25_00079_18SV9,18SV9,849198,Dada2,3269065
P_25_00079_18SV9,18SV9,849198,Adapt,4118263
P_25_00080_18SV9,18SV9,896754,Dada2,3855763
P_25_00080_18SV9,18SV9,896754,Adapt,4752517
P_25_00081_18SV9,18SV9,682296,Dada2,2774605
P_25_00081_18SV9,18SV9,682296,Adapt,3456901
P_25_00082_18SV9,18SV9,950883,Dada2,3696071
P_25_00082_18SV9,18SV9,950883,Adapt,4646954
P_25_00083_18SV9,18SV9,894954,Dada2,3512533
P_25_00083_18SV9,18SV9,894954,Adapt,4407487
ADE_25_00688_rbcLverte,rbcLverte,0,Dada2,0
ADE_25_00688_rbcLverte,rbcLverte,0,Adapt,0
ADE_25_00689_rbcLverte,rbcLverte,0,Dada2,0
ADE_25_00689_rbcLverte,rbcLverte,0,Adapt,0
ADE_25_00690_rbcLverte,rbcLverte,0,Dada2,0
ADE_25_00690_rbcLverte,rbcLverte,0,Adapt,0
ADE_25_00691_rbcLverte,rbcLverte,0,Dada2,0
ADE_25_00691_rbcLverte,rbcLverte,0,Adapt,0
ADE_25_00692_rbcLverte,rbcLverte,0,Dada2,0
ADE_25_00692_rbcLverte,rbcLverte,0,Adapt,0
ADE_25_00693_rbcLverte,rbcLverte,0,Dada2,0
ADE_25_00693_rbcLverte,rbcLverte,0,Adapt,0
ADE_25_00694_rbcLverte,rbcLverte,0,Dada2,0
ADE_25_00694_rbcLverte,rbcLverte,0,Adapt,0
ADE_25_00695_rbcLverte,rbcLverte,0,Dada2,0
ADE_25_00695_rbcLverte,rbcLverte,0,Adapt,0
ADE_25_00696_rbcLverte,rbcLverte,0,Dada2,0
ADE_25_00696_rbcLverte,rbcLverte,0,Adapt,0
ADE_25_00697_rbcLverte,rbcLverte,0,Dada2,0
ADE_25_00697_rbcLverte,rbcLverte,0,Adapt,0
ADE_25_00698_rbcLverte,rbcLverte,1,Dada2,0
ADE_25_00698_rbcLverte,rbcLverte,1,Adapt,1
ADE_25_00699_rbcLverte,rbcLverte,1,Dada2,0
ADE_25_00699_rbcLverte,rbcLverte,1,Adapt,1
ADE_25_00700_rbcLverte,rbcLverte,0,Dada2,1
ADE_25_00700_rbcLverte,rbcLverte,0,Adapt,1
ADE_25_00701_rbcLverte,rbcLverte,0,Dada2,0
ADE_25_00701_rbcLverte,rbcLverte,0,Adapt,0
ADE_25_00702_rbcLverte,rbcLverte,2,Dada2,0
ADE_25_00702_rbcLverte,rbcLverte,2,Adapt,2
ADE_25_00703_rbcLverte,rbcLverte,0,Dada2,0
ADE_25_00703_rbcLverte,rbcLverte,0,Adapt,0
ADE_25_00704_rbcLverte,rbcLverte,0,Dada2,1
ADE_25_00704_rbcLverte,rbcLverte,0,Adapt,1
ADE_25_00705_rbcLverte,rbcLverte,1,Dada2,0
ADE_25_00705_rbcLverte,rbcLverte,1,Adapt,1
ADE_25_00706_rbcLverte,rbcLverte,1,Dada2,0
ADE_25_00706_rbcLverte,rbcLverte,1,Adapt,1
ADE_25_00707_rbcLverte,rbcLverte,0,Dada2,0
ADE_25_00707_rbcLverte,rbcLverte,0,Adapt,0
ADE_25_00708_rbcLverte,rbcLverte,0,Dada2,0
ADE_25_00708_rbcLverte,rbcLverte,0,Adapt,0
ADE_25_00709_rbcLverte,rbcLverte,0,Dada2,0
ADE_25_00709_rbcLverte,rbcLverte,0,Adapt,0
ADE_25_00710_rbcLverte,rbcLverte,0,Dada2,0
ADE_25_00710_rbcLverte,rbcLverte,0,Adapt,0
ADE_25_00711_rbcLverte,rbcLverte,1,Dada2,0
ADE_25_00711_rbcLverte,rbcLverte,1,Adapt,1
ADE_25_00712_rbcLverte,rbcLverte,0,Dada2,0
ADE_25_00712_rbcLverte,rbcLverte,0,Adapt,0
ADE_25_00713_rbcLverte,rbcLverte,0,Dada2,0
ADE_25_00713_rbcLverte,rbcLverte,0,Adapt,0
ADE_25_00714_rbcLverte,rbcLverte,0,Dada2,0
ADE_25_00714_rbcLverte,rbcLverte,0,Adapt,0
ADE_25_00715_rbcLverte,rbcLverte,0,Dada2,0
ADE_25_00715_rbcLverte,rbcLverte,0,Adapt,0
ADE_25_00716_rbcLverte,rbcLverte,0,Dada2,0
ADE_25_00716_rbcLverte,rbcLverte,0,Adapt,0
ADE_25_00717_rbcLverte,rbcLverte,2,Dada2,1
ADE_25_00717_rbcLverte,rbcLverte,2,Adapt,3
ADE_25_00718_rbcLverte,rbcLverte,0,Dada2,0
ADE_25_00718_rbcLverte,rbcLverte,0,Adapt,0
ADE_25_00719_rbcLverte,rbcLverte,0,Dada2,0
ADE_25_00719_rbcLverte,rbcLverte,0,Adapt,0
ADE_25_00720_rbcLverte,rbcLverte,0,Dada2,0
ADE_25_00720_rbcLverte,rbcLverte,0,Adapt,0
ADE_25_00730_rbcLverte,rbcLverte,0,Dada2,0
ADE_25_00730_rbcLverte,rbcLverte,0,Adapt,0
ADE_25_00731_rbcLverte,rbcLverte,0,Dada2,0
ADE_25_00731_rbcLverte,rbcLverte,0,Adapt,0
ADE_25_00732_rbcLverte,rbcLverte,0,Dada2,0
ADE_25_00732_rbcLverte,rbcLverte,0,Adapt,0
ADE_25_00733_rbcLverte,rbcLverte,1,Dada2,0
ADE_25_00733_rbcLverte,rbcLverte,1,Adapt,1
ADE_25_00734_rbcLverte,rbcLverte,1,Dada2,0
ADE_25_00734_rbcLverte,rbcLverte,1,Adapt,1
ADE_25_00735_rbcLverte,rbcLverte,1,Dada2,1
ADE_25_00735_rbcLverte,rbcLverte,1,Adapt,2
ADE_25_00736_rbcLverte,rbcLverte,0,Dada2,0
ADE_25_00736_rbcLverte,rbcLverte,0,Adapt,0
ADE_25_00737_rbcLverte,rbcLverte,1,Dada2,0
ADE_25_00737_rbcLverte,rbcLverte,1,Adapt,1
ADE_25_00738_rbcLverte,rbcLverte,0,Dada2,0
ADE_25_00738_rbcLverte,rbcLverte,0,Adapt,0
ADE_25_00739_rbcLverte,rbcLverte,1,Dada2,0
ADE_25_00739_rbcLverte,rbcLverte,1,Adapt,1
ADE_25_00740_rbcLverte,rbcLverte,0,Dada2,0
ADE_25_00740_rbcLverte,rbcLverte,0,Adapt,0
ADE_25_00741_rbcLverte,rbcLverte,0,Dada2,0
ADE_25_00741_rbcLverte,rbcLverte,0,Adapt,0
ADE_25_00742_rbcLverte,rbcLverte,0,Dada2,0
ADE_25_00742_rbcLverte,rbcLverte,0,Adapt,0
ADE_25_00743_rbcLverte,rbcLverte,0,Dada2,0
ADE_25_00743_rbcLverte,rbcLverte,0,Adapt,0
ADE_25_00744_rbcLverte,rbcLverte,1,Dada2,0
ADE_25_00744_rbcLverte,rbcLverte,1,Adapt,1
ADE_25_00745_rbcLverte,rbcLverte,0,Dada2,0
ADE_25_00745_rbcLverte,rbcLverte,0,Adapt,0
ADE_25_00746_rbcLverte,rbcLverte,0,Dada2,0
ADE_25_00746_rbcLverte,rbcLverte,0,Adapt,0
ADE_25_00747_rbcLverte,rbcLverte,0,Dada2,0
ADE_25_00747_rbcLverte,rbcLverte,0,Adapt,0
ADE_25_00748_rbcLverte,rbcLverte,1,Dada2,0
ADE_25_00748_rbcLverte,rbcLverte,1,Adapt,1
ADE_25_00749_rbcLverte,rbcLverte,0,Dada2,0
ADE_25_00749_rbcLverte,rbcLverte,0,Adapt,0
ADE_25_00750_rbcLverte,rbcLverte,0,Dada2,0
ADE_25_00750_rbcLverte,rbcLverte,0,Adapt,0
ADE_25_00751_rbcLverte,rbcLverte,0,Dada2,0
ADE_25_00751_rbcLverte,rbcLverte,0,Adapt,0
ADE_25_00752_rbcLverte,rbcLverte,0,Dada2,0
ADE_25_00752_rbcLverte,rbcLverte,0,Adapt,0
ADE_25_00753_rbcLverte,rbcLverte,1,Dada2,0
ADE_25_00753_rbcLverte,rbcLverte,1,Adapt,1
ADE_25_00754_rbcLverte,rbcLverte,0,Dada2,0
ADE_25_00754_rbcLverte,rbcLverte,0,Adapt,0
ADE_25_00755_rbcLverte,rbcLverte,2,Dada2,0
ADE_25_00755_rbcLverte,rbcLverte,2,Adapt,2
ADE_25_00756_rbcLverte,rbcLverte,2,Dada2,0
ADE_25_00756_rbcLverte,rbcLverte,2,Adapt,2
ADE_25_00757_rbcLverte,rbcLverte,1,Dada2,0
ADE_25_00757_rbcLverte,rbcLverte,1,Adapt,1
ADE_25_00758_rbcLverte,rbcLverte,0,Dada2,0
ADE_25_00758_rbcLverte,rbcLverte,0,Adapt,0
ADE_25_00759_rbcLverte,rbcLverte,0,Dada2,0
ADE_25_00759_rbcLverte,rbcLverte,0,Adapt,0
ADE_25_00760_rbcLverte,rbcLverte,1,Dada2,0
ADE_25_00760_rbcLverte,rbcLverte,1,Adapt,1
ADE_25_00761_rbcLverte,rbcLverte,0,Dada2,0
ADE_25_00761_rbcLverte,rbcLverte,0,Adapt,0
ADE_25_00762_rbcLverte,rbcLverte,0,Dada2,0
ADE_25_00762_rbcLverte,rbcLverte,0,Adapt,0
ADE_25_00763_rbcLverte,rbcLverte,1,Dada2,0
ADE_25_00763_rbcLverte,rbcLverte,1,Adapt,1
ADE_25_00764_rbcLverte,rbcLverte,2,Dada2,0
ADE_25_00764_rbcLverte,rbcLverte,2,Adapt,2
ADE_25_00765_rbcLverte,rbcLverte,0,Dada2,0
ADE_25_00765_rbcLverte,rbcLverte,0,Adapt,0
ADE_25_00766_rbcLverte,rbcLverte,1,Dada2,0
ADE_25_00766_rbcLverte,rbcLverte,1,Adapt,1
ADE_25_00767_rbcLverte,rbcLverte,0,Dada2,0
ADE_25_00767_rbcLverte,rbcLverte,0,Adapt,0
ADE_25_00768_rbcLverte,rbcLverte,0,Dada2,0
ADE_25_00768_rbcLverte,rbcLverte,0,Adapt,0
ADE_25_00769_rbcLverte,rbcLverte,0,Dada2,0
ADE_25_00769_rbcLverte,rbcLverte,0,Adapt,0
ADE_25_00770_rbcLverte,rbcLverte,1,Dada2,0
ADE_25_00770_rbcLverte,rbcLverte,1,Adapt,1
ADE_25_00771_rbcLverte,rbcLverte,0,Dada2,0
ADE_25_00771_rbcLverte,rbcLverte,0,Adapt,0
ADE_25_00772_rbcLverte,rbcLverte,1,Dada2,0
ADE_25_00772_rbcLverte,rbcLverte,1,Adapt,1
ADE_25_00773_rbcLverte,rbcLverte,1,Dada2,0
ADE_25_00773_rbcLverte,rbcLverte,1,Adapt,1
ADE_25_01177_rbcLverte,rbcLverte,114311,Dada2,35768
ADE_25_01177_rbcLverte,rbcLverte,114311,Adapt,150079
ADE_25_01178_rbcLverte,rbcLverte,133538,Dada2,30938
ADE_25_01178_rbcLverte,rbcLverte,133538,Adapt,164476
ADE_25_01179_rbcLverte,rbcLverte,102445,Dada2,37730
ADE_25_01179_rbcLverte,rbcLverte,102445,Adapt,140175
ADE_25_01180_rbcLverte,rbcLverte,63614,Dada2,30706
ADE_25_01180_rbcLverte,rbcLverte,63614,Adapt,94320
ADE_25_01181_rbcLverte,rbcLverte,81085,Dada2,39346
ADE_25_01181_rbcLverte,rbcLverte,81085,Adapt,120431
ADE_25_01182_rbcLverte,rbcLverte,79554,Dada2,36098
ADE_25_01182_rbcLverte,rbcLverte,79554,Adapt,115652
ADE_25_01183_rbcLverte,rbcLverte,113278,Dada2,194
ADE_25_01183_rbcLverte,rbcLverte,113278,Adapt,113472
ADE_25_01184_rbcLverte,rbcLverte,108491,Dada2,30741
ADE_25_01184_rbcLverte,rbcLverte,108491,Adapt,139232
ADE_25_01185_rbcLverte,rbcLverte,118323,Dada2,38079
ADE_25_01185_rbcLverte,rbcLverte,118323,Adapt,156402
ADE_25_01186_rbcLverte,rbcLverte,81177,Dada2,12743
ADE_25_01186_rbcLverte,rbcLverte,81177,Adapt,93920
ADE_25_01187_rbcLverte,rbcLverte,134188,Dada2,41768
ADE_25_01187_rbcLverte,rbcLverte,134188,Adapt,175956
ADE_25_01188_rbcLverte,rbcLverte,79102,Dada2,49057
ADE_25_01188_rbcLverte,rbcLverte,79102,Adapt,128159
ADE_25_01189_rbcLverte,rbcLverte,92674,Dada2,30362
ADE_25_01189_rbcLverte,rbcLverte,92674,Adapt,123036
ADE_25_01190_rbcLverte,rbcLverte,84856,Dada2,12951
ADE_25_01190_rbcLverte,rbcLverte,84856,Adapt,97807
ADE_25_01191_rbcLverte,rbcLverte,85132,Dada2,20244
ADE_25_01191_rbcLverte,rbcLverte,85132,Adapt,105376
ADE_25_01192_rbcLverte,rbcLverte,100236,Dada2,24647
ADE_25_01192_rbcLverte,rbcLverte,100236,Adapt,124883
ADE_25_01193_rbcLverte,rbcLverte,64861,Dada2,92464
ADE_25_01193_rbcLverte,rbcLverte,64861,Adapt,157325
ADE_25_01194_rbcLverte,rbcLverte,70998,Dada2,68592
ADE_25_01194_rbcLverte,rbcLverte,70998,Adapt,139590
ADE_25_01195_rbcLverte,rbcLverte,73194,Dada2,62896
ADE_25_01195_rbcLverte,rbcLverte,73194,Adapt,136090
ADE_25_01196_rbcLverte,rbcLverte,98883,Dada2,178
ADE_25_01196_rbcLverte,rbcLverte,98883,Adapt,99061
ADE_25_01197_rbcLverte,rbcLverte,98354,Dada2,43480
ADE_25_01197_rbcLverte,rbcLverte,98354,Adapt,141834
ADE_25_01198_rbcLverte,rbcLverte,66084,Dada2,26638
ADE_25_01198_rbcLverte,rbcLverte,66084,Adapt,92722
ADE_25_01199_rbcLverte,rbcLverte,73186,Dada2,37225
ADE_25_01199_rbcLverte,rbcLverte,73186,Adapt,110411
ADE_25_01200_rbcLverte,rbcLverte,89831,Dada2,13624
ADE_25_01200_rbcLverte,rbcLverte,89831,Adapt,103455
ADE_25_01201_rbcLverte,rbcLverte,80020,Dada2,26395
ADE_25_01201_rbcLverte,rbcLverte,80020,Adapt,106415
ADE_25_01202_rbcLverte,rbcLverte,82529,Dada2,20697
ADE_25_01202_rbcLverte,rbcLverte,82529,Adapt,103226
ADE_25_01203_rbcLverte,rbcLverte,106193,Dada2,72298
ADE_25_01203_rbcLverte,rbcLverte,106193,Adapt,178491
ADE_25_01204_rbcLverte,rbcLverte,100559,Dada2,85584
ADE_25_01204_rbcLverte,rbcLverte,100559,Adapt,186143
ADE_25_01205_rbcLverte,rbcLverte,114999,Dada2,89267
ADE_25_01205_rbcLverte,rbcLverte,114999,Adapt,204266
ADE_25_01206_rbcLverte,rbcLverte,94455,Dada2,31595
ADE_25_01206_rbcLverte,rbcLverte,94455,Adapt,126050
ADE_25_01207_rbcLverte,rbcLverte,71260,Dada2,16581
ADE_25_01207_rbcLverte,rbcLverte,71260,Adapt,87841
ADE_25_01208_rbcLverte,rbcLverte,75040,Dada2,19731
ADE_25_01208_rbcLverte,rbcLverte,75040,Adapt,94771
ADE_25_01209_rbcLverte,rbcLverte,60202,Dada2,65396
ADE_25_01209_rbcLverte,rbcLverte,60202,Adapt,125598
ADE_25_01210_rbcLverte,rbcLverte,50120,Dada2,63261
ADE_25_01210_rbcLverte,rbcLverte,50120,Adapt,113381
ADE_25_01211_rbcLverte,rbcLverte,73307,Dada2,101877
ADE_25_01211_rbcLverte,rbcLverte,73307,Adapt,175184
ADE_25_01212_rbcLverte,rbcLverte,101763,Dada2,64764
ADE_25_01212_rbcLverte,rbcLverte,101763,Adapt,166527
ADE_25_01213_rbcLverte,rbcLverte,97053,Dada2,62615
ADE_25_01213_rbcLverte,rbcLverte,97053,Adapt,159668
ADE_25_01214_rbcLverte,rbcLverte,98789,Dada2,53676
ADE_25_01214_rbcLverte,rbcLverte,98789,Adapt,152465
ADE_25_01215_rbcLverte,rbcLverte,89588,Dada2,31183
ADE_25_01215_rbcLverte,rbcLverte,89588,Adapt,120771
ADE_25_01216_rbcLverte,rbcLverte,104514,Dada2,39366
ADE_25_01216_rbcLverte,rbcLverte,104514,Adapt,143880
ADE_25_01217_rbcLverte,rbcLverte,87396,Dada2,25182
ADE_25_01217_rbcLverte,rbcLverte,87396,Adapt,112578
ADE_25_01218_rbcLverte,rbcLverte,80821,Dada2,4
ADE_25_01218_rbcLverte,rbcLverte,80821,Adapt,80825
ADE_25_01219_rbcLverte,rbcLverte,85257,Dada2,23238
ADE_25_01219_rbcLverte,rbcLverte,85257,Adapt,108495
ADE_25_01220_rbcLverte,rbcLverte,80038,Dada2,17657
ADE_25_01220_rbcLverte,rbcLverte,80038,Adapt,97695
ADE_25_01221_rbcLverte,rbcLverte,83173,Dada2,28255
ADE_25_01221_rbcLverte,rbcLverte,83173,Adapt,111428
ADE_25_01222_rbcLverte,rbcLverte,73997,Dada2,26497
ADE_25_01222_rbcLverte,rbcLverte,73997,Adapt,100494
ADE_25_01223_rbcLverte,rbcLverte,93208,Dada2,39912
ADE_25_01223_rbcLverte,rbcLverte,93208,Adapt,133120
ADE_25_01224_rbcLverte,rbcLverte,75187,Dada2,23427
ADE_25_01224_rbcLverte,rbcLverte,75187,Adapt,98614
ADE_25_01225_rbcLverte,rbcLverte,88764,Dada2,3607
ADE_25_01225_rbcLverte,rbcLverte,88764,Adapt,92371
ADE_25_01226_rbcLverte,rbcLverte,104838,Dada2,27145
ADE_25_01226_rbcLverte,rbcLverte,104838,Adapt,131983
ADE_25_01227_rbcLverte,rbcLverte,76588,Dada2,452
ADE_25_01227_rbcLverte,rbcLverte,76588,Adapt,77040
ADE_25_01228_rbcLverte,rbcLverte,88306,Dada2,23567
ADE_25_01228_rbcLverte,rbcLverte,88306,Adapt,111873
ADE_25_01229_rbcLverte,rbcLverte,104166,Dada2,28246
ADE_25_01229_rbcLverte,rbcLverte,104166,Adapt,132412
ADE_25_01230_rbcLverte,rbcLverte,77427,Dada2,11562
ADE_25_01230_rbcLverte,rbcLverte,77427,Adapt,88989
ADE_25_01231_rbcLverte,rbcLverte,81480,Dada2,93455
